,0
《中华人民共和国民法总则》第一百六十五条,0.0003996802557953637
《中华人民共和国民法通则》第一百三十五条、第一百三十七条,0.0003996802557953637
《中华人民共和国民法通则》第二十九条,0.0003996802557953637
《中华人民共和国民法通则》第八十四条、第九十条,0.0003996802557953637
《中华人民共和国民用航空法》第一百八十四条,0.0003996802557953637
《中华人民共和国海上交通安全法》第一百二十一条,0.0003996802557953637
《中华人民共和国海商法》第二十一条、第二十二条,0.0003996802557953637
《中华人民共和国海商法》第二百六十八条,0.0003996802557953637
《中华人民共和国消费者权益保护法》第八条,0.0003996802557953637
《中华人民共和国涉外民事关系法律适用法》第三条,0.0003996802557953637
《中华人民共和国涉外民事关系法律适用法》第三条、第四十一条,0.0003996802557953637
《中华人民共和国涉外民事关系法律适用法》第二十三条、第二十七条,0.0003996802557953637
《中华人民共和国涉外民事关系法律适用法》第二条、第四十一条,0.0003996802557953637
《中华人民共和国涉外民事关系法律适用法》第十四条、第四十一条,0.0007993605115907274
《中华人民共和国涉外民事关系法律适用法》第四十一条,0.007194244604316547
《中华人民共和国涉外民事关系法律适用法》第四十四条,0.0003996802557953637
《中华人民共和国物权法》第一百七十九条,0.0007993605115907274
《中华人民共和国物权法》第一百七十六条,0.0003996802557953637
《中华人民共和国物权法》第一百九十五条,0.0003996802557953637
《中华人民共和国电子商务法》第四十九条,0.0003996802557953637
《中华人民共和国社会保险法》第三十条,0.0003996802557953637
《中华人民共和国票据法》第九十五条,0.0003996802557953637
《中华人民共和国继承法》第三条、第十条,0.0003996802557953637
《中华人民共和国道***交通安全法》第七十六条,0.0003996802557953637
《中华人民共和国道路交通安全法》第七十三条、第七十六条,0.0003996802557953637
《中华人民共和国道路交通安全法》第七十六条,0.06674660271782575
《中华人民共和国道路交通安全法》第七十六条、第一百四十七条,0.0003996802557953637
《中华人民共和国道路交通安全法》第二十二条,0.0003996802557953637
《中华人民共和国道路交通安全法》第二十二条、第七十六条,0.0003996802557953637
《中华人民共和国道路交通安全法》第五十七条,0.0003996802557953637
《中华人民共和国道路交通安全法》第六十二条、第七十六条,0.0003996802557953637
《中华人民共和某民事诉讼法》第六十七条、第一百四十七条、第一百六十五条,0.0003996802557953637
《中华人民共和某民法典》第四百六十五条,0.0003996802557953637
《中华人民共和民事诉讼法》第一百四十七条、第一百六十五条,0.001199040767386091
《中华人民共国合同法》第二百一十条,0.0003996802557953637
《中华人民民事诉讼法》第一百四十七条,0.0003996802557953637
《中华某共和国民事诉讼法》第六十七条,0.0003996802557953637
《中华某共和国民法典》第一千一百七十九条,0.0003996802557953637
《九民会议纪要》第71条,0.0003996802557953637
《人损解释》第七条、第九条、第十条、第二十三条,0.0003996802557953637
《人民币银行结算账户管理办法》第六十五条,0.0003996802557953637
《人民银行结算账户管理办法》第六十五条,0.0003996802557953637
《依照《中华人民共和国民法典》第五百七十九条,0.0003996802557953637
《保证人连带保证承诺书》第五条,0.0003996802557953637
《保障中小企业款项支付条例》第十五条,0.0003996802557953637
《保障农民工工资支付条例》第三十条,0.0015987210231814548
《保障农民工工资支付条例》第三十条、第二十九条,0.0007993605115907274
《保障农民工工资支付条例》第三十条、第十八条,0.0003996802557953637
《保障农民工工资支付条例》第二十九条,0.0007993605115907274
《保障农民工工资支付条例》第二条,0.0003996802557953637
《保障农民工工资支付条例》第十九条,0.0003996802557953637
《保障农民工工资支付条例》第十九条、第三十条、第三十六条,0.0003996802557953637
《借款合同》第五条、第六条、第22条、第八条,0.0003996802557953637
《借款合同》第十条、第二条、第五条,0.0003996802557953637
《债权转让协议书》第三条,0.0003996802557953637
《全国法院民商事审判工作会议纪要》第17条、第19条,0.0003996802557953637
《公司条例》第117条,0.0007993605115907274
《公司法》第16条,0.0003996802557953637
《公约》第七十四条,0.0003996802557953637
《关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条,0.0003996802557953637
《关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第七条、第八条、第九条、第十条、第十一条,0.0015987210231814548
《关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第七条、第八条、第九条、第十条、第十一条、第十二条,0.0003996802557953637
《关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第八条、第九条、第十条、第十一条,0.0015987210231814548
《关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第八条、第九条、第十条、第十一条、第二十三条,0.0003996802557953637
《关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条、第十一条,0.0003996802557953637
《关于审理劳动争议案件若干疑难问题的解答》第14条,0.0007993605115907274
《关于审理民间借贷案件适用法律若干问题的规定》第二十五条、第二十八条,0.0007993605115907274
《关于审理涉彩礼纠纷案件适用法律若干问题的规定》第五条,0.0003996802557953637
《关于适用〈中华人民共和国民事诉讼法〉的解释》第九十条,0.001199040767386091
《出租汽车驾驶员从业资格管理规定》第十六条,0.0003996802557953637
《北京市预拌混凝土买卖合同》第七条,0.0003996802557953637
《北京市高级人民法院关于北京市第四中级人民法院案件管辖的规定（2018年修订）》第一条,0.0007993605115907274
《合同》第五条,0.0003996802557953637
《咸宁市中级人民法院关于审理道路交通事故损害赔偿案件裁判指引》第九条,0.0003996802557953637
《四川省高级人民法院关于审理建设工程施工合同纠纷案件若干疑难问题的解答》第二条,0.0007993605115907274
《大湖1.3***高层东区一标段（3＃／6＃／8＃楼）石材采购合同》（以下简称采购合同）第八条,0.0003996802557953637
《山东省高级人民法院关于审理人身损害赔偿案件若干问题的意见》第八十五条,0.0003996802557953637
《建筑法》第六十七条,0.0003996802557953637
《建设领域农民工工资支付管理暂行办法》第十二条,0.0003996802557953637
《抵押合同》第十一条,0.0003996802557953637
《最高人某法院关于适用婚姻家庭编的解释（一）》第四十二条、第五十三条,0.0003996802557953637
《最高人民法院〈关于审理民间借贷案件适用法律若干问题的规定〉》第二十五条、第三十一条,0.0003996802557953637
《最高人民法院〈关于审理道路交通事故损害案件适用法律若干问题的解释〉》第十一条,0.0003996802557953637
《最高人民法院〈关于审理道路交通事故损害赔偿案件适用法律若干问题〉的解释》第十二条,0.0003996802557953637
《最高人民法院〈关于审理道路交通事故损害赔偿案件适用法律若干问题的解释〉》第十二条,0.001199040767386091
《最高人民法院关于人民法院审理借贷案件的若干意见》第六条,0.0003996802557953637
《最高人民法院关于审理买卖合同纠纷案件适用法律问题的解释》第一条,0.0019984012789768186
《最高人民法院关于审理买卖合同纠纷案件适用法律问题的解释》第一条、第五条、第十八条,0.0003996802557953637
《最高人民法院关于审理买卖合同纠纷案件适用法律问题的解释》第一条、第十八条,0.002398081534772182
《最高人民法院关于审理买卖合同纠纷案件适用法律问题的解释》第五条第一款,0.0003996802557953637
《最高人民法院关于审理买卖合同纠纷案件适用法律问题的解释》第十八条,0.037569944044764186
《最高人民法院关于审理买卖合同纠纷案件适用法律问题的解释》第十八条第四款,0.0003996802557953637
《最高人民法院关于审理买卖合同纠纷案件适用法律问题的解释的规定》第十八条,0.0003996802557953637
《最高人民法院关于审理买卖合同纠纷案件适用法律问题的解释（2020年修正）》第十八条,0.0007993605115907274
《最高人民法院关于审理买卖合同纠纷案件适用法律问题的解释（2020）修正》第十八条,0.0007993605115907274
《最高人民法院关于审理买卖合同纠纷适用法律问题的解释》第十八条,0.0003996802557953637
《最高人民法院关于审理人身损失赔偿案件适用法律的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十三条,0.0003996802557953637
《最高人民法院关于审理人身损害××××适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第七条、第八条、第九条、第十二条、第十六条、第十七条、第二十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第七条、第八条、第九条、第十一条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第七条、第八条、第九条、第十条,0.002797761790567546
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第七条、第八条、第九条、第十条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第七条、第八条、第九条、第十条、第十一条,0.001199040767386091
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第七条、第八条、第九条、第十条、第十一条、第十三条,0.0007993605115907274
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第二十三条,0.001199040767386091
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第十七条、第二十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十六条、第十七条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第八条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第八条、第九条、第十条,0.002398081534772182
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第八条、第九条、第十条、第十一条、第十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第一条、第六条、第八条、第九条、第十条、第十一条、第十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第七条,0.0015987210231814548
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第七条、第八条、第九条、第十条、第十一条、第十二条、第二十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第七条、第十二条、第二十三条、第六条、第八条、第九条、第十条、第十一条、第十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第三条、第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十六条、第十七条、第二十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第九条,0.0015987210231814548
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第二十二条、第六条、第七条、第八条、第九条、第十一条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第八条,0.002398081534772182
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第八条、第九条、第十一条、第十二条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条,0.005195843325339729
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第九条,0.0015987210231814548
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第九条、第十一条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第九条、第十条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十一条,0.0007993605115907274
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十一条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十一条、第十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十二条、第十六条、第十七条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条,0.0015987210231814548
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条,0.009992006394884092
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第二十二条,0.005595523581135092
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十三条,0.001199040767386091
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条,0.0019984012789768186
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第二十二条,0.004396482813749001
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第二十二条、第二十三条,0.005995203836930456
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十七条,0.001199040767386091
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十七条、第二十三条,0.0007993605115907274
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第二十二条,0.0015987210231814548
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第二十二条、第二十三条,0.0007993605115907274
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第十七条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第十七条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第十六条、第十七条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第十六条、第十七条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十六条、第二十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十六条、第十七条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十六条、第十七条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十六条、第十七条、第二十二条,0.0007993605115907274
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十六条、第十七条、第二十二条、第二十三条,0.007194244604316547
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十五条、第二十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十四条、第十五条、第十七条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第十一条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第十一条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第十条,0.001199040767386091
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第十条、第十一条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第八条、第十条、第十一条、第十二条、第十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第七条、第十一条,0.0007993605115907274
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第九条、第十条、第十一条,0.0007993605115907274
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第九条、第十条、第十一条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第九条、第十条、第十一条、第十四条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第九条、第十条、第十一条、第十四条、第十五条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十一条、第十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条、第十一条,0.0031974420463629096
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条、第十一条、第二十二条,0.002398081534772182
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条、第十一条、第十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条、第十一条、第十三条、第十四条、第十五条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条、第十一条、第十二条,0.0015987210231814548
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条、第十一条、第十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条、第十一条、第十二条、第二十二条,0.001199040767386091
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条、第十一条、第十二条、第二十二条、第二十三条,0.0019984012789768186
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第二十三条,0.0007993605115907274
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第十条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第八条、第十条、第十一条,0.0007993605115907274
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第十一条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第十五条、第十六条、第十七条、第二十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第十四条、第十五条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第六条、第十四条、第十五条、第十六条、第十七条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十一条,0.0015987210231814548
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十七条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十七条、第六条、第八条、第九条、第十条、第十一条、第十二条、第十三条、第十六条、第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十二条,0.0007993605115907274
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十五条、第二十二条、第二十三条,0.001199040767386091
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十五条、第十六条、第十七条、第二十二条、第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十六条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十四条、第十五条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十条,0.001199040767386091
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》（2022年修正版）第一条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》（2022年修正版）第九条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》（2022年修正版）第二十三条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》（2022年修正版）第二十二条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》（2022年修正版）第二十四条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》（2022年修正版）第十七条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》（2022年修正版）第十五条,0.0003996802557953637
《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》（2022年修正版）第十四条,0.0003996802557953637
《最高人民法院关于审理人身损害赔某案件适用法律若干问题的解释》第六条、第七条、第八条、第九条、第十条、第十一条、第十二条、第十三条,0.0003996802557953637
《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释（一)》第四十三条,0.0007993605115907274
《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释（一）》第一条、第二十七条、第四十三条,0.0003996802557953637
《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释（一）》第二十六条,0.0003996802557953637
《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释（一）》第二十六条、第二十七条,0.0003996802557953637
